,SMILES,phase
6316,CCC1CC2(OC)COC1(CCO)CC2(C)O,0
6317,CN(C)c1cc2c(Nc3ccc4c(cnn4Cc5ccccc5)c3)ncnc2cn1,0
6318,CC1(C(N)C#N)NCCC2CCOC2(C)C1N,0
6319,NC(=N)c1cccc(CC(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N4CCN(CC4)C(=O)c5ccccc5)c1,0
6320,CN(c1ccccc1C)c2nc(Nc3ccccc3C)nc4ccccc24,0
6321,CC#CC(NCCOCC)C1COC1=N,0
6322,COc1cc(O)ccc1c2ccc3c(n[nH]c3c2)c4nc5ccc(cc5[nH]4)N6CCN(C)CC6,0
6323,CCN1C(=N)C(C(N)=O)=C(N)C(C)C1C,0
6324,Cc1cc(O)c(cc1Br)C(=O)N2C[C@H]3COC[C@@H](C2)[C@H]3NC(=O)CCCC#C,0
6325,CCC[C@@H]1C[C@H]1C(=O)NC[C@H]2CCN2CC#Cc3ccc(F)cc3,0
6326,CCNC1(C(N)=O)C(C)CCC1C(O)C(C)C,0
6327,COc1ccc(Br)cc1CC(=O)N[C@H]2CCCN(C2)c3ccc(cc3F)C#N,0
6328,CC(C)N1C(=O)C(=NOCc2cccnc2)c3ccccc13,0
6329,OCCn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(c4)C(F)(F)F)c(Cl)c3)c12,0
6330,O=C(CCn1cccn1)N2CCc3cc(ccc3C2)C#N,0
6331,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc2cccs2)C(=O)NO,0
6332,C#CCCCN(C)C(N)=NC(C#C)CC(C)C,0
6333,CN1CCN(Cc2ccc(CNc3nccc(C#N)c3Cl)cc2)CC1,0
6334,CN1CC2(C)C(CNC=O)C1COC2(C)C#N,0
6335,CC1=CCCOCCCS(=O)(=O)C2CC12O,0
6336,CC1COCC2(CC(N)CO1)OCC2O,0
6337,COc1ccc2ccc(OC)c3C(CNC(=O)C4CC4)CCc1c23,0
6338,CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc23,0
6339,CC1(C)OC=NC12c1c(n[nH]c1O)NCC2N,0
6340,CC(O)CC1(O)C2NC(=N)C1C(N)(CO)C2O,0
6341,Cn1ccnc1CN2CC[C@]3(CCN(Cc4cccc(c4)C#N)C3=O)C2,0
6342,CC(O)C1(C)CC2OC(=O)CC23C(C)N13,0
6343,CC(CO)C1CC(N2C=C(C=O)CC2)C1C,0
6344,CCN1CC[C@H](N2CCCN(CC2)C(=O)c3cncc(c3)C#C)C1=O,0
6345,CC1C(=NO)CC23OCC(N)=NC2C2OC2C13,0
6346,CC1CC(Cc2ccncn2)=C2CNC21,0
6347,FC(F)(F)C(=O)c1ccc(s1)c2oc(nn2)c3cccs3,0
6348,COC[C@H](NC(=O)C(=O)Nc1cccc(c1)C#N)C(C)C,0
6349,Fc1ccc(C=NNS(=O)(=O)Cc2ccccc2)cc1Cl,0
6350,CCc1c(C)c(C)nn1C(C)CNC(=O)C=O,0
6351,Fc1cccc(Cl)c1CN2C=C(C(=O)Nc3ccc(cc3)S(=O)(=O)Nc4nccs4)C(=O)C5=C2C=CC(=O)N5,0
6352,CC(C)(C)OC(=O)NCCNC(=O)NC[C@@H]1CCO[C@H]1C=C,0
6353,Oc1ccc(cc1)C2(CC2)C(=O)Nc3cc([nH]n3)[C@@H]4CCCCN4C(=O)\C=N\O[C@@H]5CCCCO5,0
6354,CN(C)C(=O)C1=C(C)N(CC=C)C(=S)N[C@@H]1c2ccc(s2)[N+](=O)[O-],0
6355,C=C[C@H](CC(=O)Oc1ccc(C[C@@H]2NC(=O)NC2=O)cc1)c3ccccc3,0
6356,CN(C)C(=O)c1cc2ccc3OCOc3c2c(c4ccc5OCOc5c4)c1C(=O)O,0
6357,CC(C)c1ccc(cc1)S(=O)(=O)c2n[nH]c3ccc(cc23)N4CCC(N)CC4,0
6358,CCOCC(C)(C)Cn1c(CC2CCCC2)nnc1N3CCN(Cc4ccc(cc4)C#N)CC3,0
6359,Cc1noc2c1C(O)C(CC=O)CC2=NO,0
6360,Cc1cccc(c1)C2=Nc3ccccc3N=C(C2)c4cc(Cl)ccc4O,0
6361,Fc1ccc(CC2CCN(CCCCc3ccccc3)CC2)cc1,0
6362,CCC(NC)C1CCNCC1(C)N(C)CC=O,0
6363,Cc1cnc(C(=O)N2CCC[C@@H]2CNc3ccc(nn3)C#N)c(C)c1,0
6364,C[C@@H]1CCCC[C@@H]1N(C)C(=O)CN2C=C(C#N)C(=O)c3cc(Br)ccc23,0
6365,C1CC(CCO1)[C@H]2N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6cnccn6,0
6366,COc1ccc(cc1OCc2ccccc2)C(=O)NO,0
6367,CC1=CCOc2c(N)c[nH]c2C2(C)OCC12,0
6368,CN(C[C@H](O)CO)C(=O)c1cnc(cn1)C#N,0
6369,CC(=C)CC(C)(C)C(=O)N1CCC(CC1)N2CCC(CC2)NC(=O)[C@H]3CCc4nc(O)nc(O)c4C3,0
6370,COc1ccc2nccc([C@@H](O)[C@H]3C[C@H]4CCN3C[C@@H]4\C=C\c5ccc(cc5)c6ccccc6)c2c1,0
6371,CC\C=C(/C)\C(=O)NC[C@H]1CCN([C@@H]1c2cccnc2)C(=O)C(=C)C(F)(F)F,0
6372,C[C@H](Cc1occc1)C(=O)Nc2cc([nH]n2)[C@@H]3CCCCN3C(=O)C(C)(C)[C@@H](O)C=C,0
6373,CCCc1ccc(Oc2c(C)n(c3noc4cc(Cl)ccc34)c5ccc(OC(F)(F)F)cc25)cc1O[C@@H](C)C(=O)O,0
6374,COc1ccc(C2=N[C@H]([C@H](N2C(=O)N3CCNC(=O)C3)c4ccc(Cl)cc4)c5ccc(Cl)cc5)c(OC(C)C)c1,0
6375,CN1C(=O)C=CC=C1n2nc(C)cc2C(=O)N3CCCC[C@@H]3c4cc(NC(=O)CCCC#C)n[nH]4,0
6376,CC[C@H](OCC[C@H]1CCOC1)C#CC(=O)OC,0
6377,CC#CCCCC(=O)NCC1(CC1)Nc2ccnc(n2)C(C)(C)C,0
6378,COC[C@@H]1CCCCN1C(=O)c2ccc(cc2F)C#N,0
6379,CCC1CCc2coc(O)c2COCO1,0
6380,COc1ccccc1N2CCN(CCC(Oc3cccc4ccccc34)c5ccsc5)CC2,0
6381,CC[C@@H](C)n1c(SCC(=O)NCC2(CC#N)CC2)nnc1c3ccccc3,0
6382,Cc1c(S(=O)(=O)O)sc2c1C(O)c1occc1-2,0
6383,COc1n[nH]c2cc(NC(=O)N[C@@H]3[C@H](O)Cc4ccccc34)ncc12,0
6384,C[C@@H]1[C@H](C)[S@@](=O)CCN1S(=O)(=O)CCCS(=O)(=O)NC2(CC2)C#N,0
6385,COc1cc2sc(cc2c3nc(C)oc13)C(=O)C[C@H](C)C(=O)O,0
6386,CCCCCCSc1ccc(C(=O)CCN2CCOCC2)c(Cl)c1Cl,0
6387,COc1cc(ccc1Nc2ncc3N(C)C(=O)c4ccccc4N(C)c3n2)N5CCC(O)CC5,0
6388,CCCCCC[C@H]([C@H](C)O)n1cnc2c(N)ncnc12,0
6389,COc1cccc(c1)[C@@H](Cc2cc(C)cc(C)c2)NS(=O)(=O)N(C)[C@H](C)CC#N,0
6390,CC(C)(NC=N)C(CN)c1cc(Br)cc(=O)s1,0
6391,O=C(Cc1cocc1)N[C@@H]2C[C@H](Nc3nccnc3C#N)C24CCC4,0
6392,C\C(=C/c1ccccc1Cl)\C(=O)N[C@@]2(CC2(C)C)C#N,0
6393,Cc1ccc(c(C)c1)S(=O)(=O)\N=C/2\C=C(Sc3nc[nH]n3)C(=O)c4ccccc24,0
6394,CC(C)n1ccc(CC(=O)N(C)C2CN(CC(=O)NCC=C)C2)n1,0
6395,Cc1ccc2c(C)cc(nc2c1)N3CCO[C@H](C3)c4cccc(c4)C#N,0
6396,NC(=N)NCCC[C@H](NC(=O)CN1CCN[C@H](CCCNC(=N)N)C1=O)C(=O)c2nccs2,0
6397,CC(Oc1ccccc1c2ccccc2)C3=NCCN3,0
6398,CCCNC1(CO)CC(C)CC1C(CC)NC,0
6399,CCC[C@@]1(C)C[C@H](N2C(=O)C(=NC(=C12)Cl)NC3CCC3)C(=O)NCc4ccc(cc4)C(=N)N,0
6400,CCOc1ccc(cc1OC)c2nnc(N3CC[C@](F)(C3)C#N)n2C4CC4,0
6401,Brc1cncc(c1)C(=O)Nc2ccc(cc2)c3nc4ccccc4[nH]3,0
6402,CN(O)C(=O)CCCP(=O)(O)O,0
6403,OCCOc1cc2OCCCCCOc3nc(NC(=O)Nc2cc1Cl)cnc3C#N,0
6404,CC(C)(O)CC1(O)COC(=O)CC12CN=CN2,0
6405,NC(=O)c1ccc2[nH]cc(CCCCN3CCN(CC3)c4cccc(F)c4C#N)c2c1,0
6406,C[C@H](CNC(=O)c1ccc(Cl)c(c1)S(=O)(=O)N2CCCCC2)C#N,0
6407,FC(F)(F)c1ccc2CCN(Cc2c1)c3ncc(cn3)C#C,0
6408,CN1CC2C3n4cnnc4N(C)C23C1=N,0
6409,CC(CO)CCOc1cc2nn[nH]c(=N)c2o1,0
6410,CC#CCN(C)CCC1CCOCC1,0
6411,CC(C)(C)Nc1c(cnc2cnc(NCc3cccnc3)cc12)C#N,0
6412,COc1nncc(n1)[C@H]2CN3CC[C@H]2C3,0
6413,Oc1ccc(CCOCCCCCNc2c3CCCCc3nc4ccccc24)cc1,0
6414,CCCC[C@@H]1C[C@H]1C(NC(=O)c2cccs2)c3ccc(Cl)cc3,0
6415,CC12CC(C3CC3(C)O)C(C)(O1)C(=O)C2=NO,0
6416,C[C@H](C#N)C(=O)N1CC2(CCN(C2)C(=O)CN3C(=O)CCC3=O)C1,0
6417,O=C1NCCc2[nH]c(cc12)c3cccc4ccc(nc34)c5ccccc5,0
6418,CC1CCC2C3CN=CN3C1C2(C=O)C(C)C,0
6419,C[C@@H](CC(=O)NC1(CCOCC1)C(=O)O)\N=C/2\NS(=O)(=O)c3ccccc23,0
6420,CC12CC(C(=O)O)C(CNC3COCC31C)N2,0
6421,NC1CCC(CC1)NC2CC2c3ccc(F)c(F)c3,0
6422,CCOc1ccccc1N2C(=O)N(Cc3ccc(CC#N)cc3)C(=O)C2=O,0
6423,CCN(C)c1ccc(cc1)C(=O)N[C@H]2COC3(C2)CN(CCC#C)C3,0
6424,OC(=O)C[C@H](NC(=O)CN1CC[C@@H](CCc2ccc3CCCNc3n2)C1=O)c4cccnc4,0
6425,COCc1occ(n1)C(=O)N2C[C@@H](C)[C@H](CNc3ccc(nc3)C#N)C2,0
6426,CNC(=O)[C@@H](C#N)C(=O)c1cc(c(C)s1)c2ccc(F)cc2,0
6427,CN1CCc2cc(O)cc3c2[C@H]1Cc4ccc(O)c(O)c34,0
6428,C[C@]1(O)CCN(C1)C(=O)C(=O)Nc2ccc(Oc3ccccc3C#N)c(F)c2,0
6429,O=C(NC(=S)N(CCC#N)Cc1ccccc1)c2ccccc2,0
6430,CCC[C@@H](CC=C)OCc1c(cccc1[N+](=O)[O-])C(=O)OC,0
6431,CC(C)C(C)N=C(CN)NC(=N)c1ncno1,0
6432,Brc1ccc(cc1)S(=O)(=O)CCN2CCN(CC2)C(=O)CC#N,0
6433,CC(CCC1(C2CC2)C=CC(=O)O1)=NO,0
6434,CCC12COC(C(C(=O)C(=O)CO)C1)C2CO,0
6435,CCC(C)NC(=O)CN1C(=O)c2cccn2c3ccc(F)cc13,0
6436,C#CC1CC2(C)OC3(C)C(O)C3(O)C2N1C,0
6437,CC1=NCC(C)C(CC2COCOCC2N)O1,0
6438,CCC1(C)NC1(C)C#CC1(N)CC1,0
6439,C#CC1(C)CNCC(OCC(=N)N)CC(=O)N1,0
6440,C[C@H](C[C@@H](O)c1ccc(F)cc1)NC(=O)Nc2ccc(cc2)S(=O)(=O)[C@H](C)C#N,0
6441,CCS(=O)(=O)CCN(C)c1nnc(c2ccc(cc2)C#N)n1CCCN3CCCC[C@@H]3C,0
6442,COC(=O)c1cc(Nc2ccc(OCC(F)(F)F)cc2)cc(c1)C#N,0
6443,CC(=O)OC[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccccc2)NC(=O)OCC3c4ccccc4c5ccccc35,0
6444,CC(=O)OC1CN2CCN=COC1C(N)C2,0
6445,CCC1(CC(O)CC#N)CC(CN)C(NC)=N1,0
6446,COc1cccc(OC[C@H](C)Oc2cccc(C)c2C#N)c1,0
6447,Fc1cc(CC(=O)Nc2cccc3CN(CCc23)C(=O)[C@H]4CCCN4)ccc1C(F)(F)F,0
6448,Fc1cc(F)cc(c1)[C@@H]2CNC3(CCCC3)C(=O)N2CC(=O)Nc4ccc5CC6(Cc5c4)N=C(NC6=O)c7ccccc7,0
6449,COCCCN1C(=Nc2ccccc2C1=O)NN=C[C@@H](C)CCc3ccccc3,0
6450,CCC1CCOC(C(C)=NO)CC(CC)N1,0
6451,COc1ccc(c(OC)n1)c2cc(ccc2OC)C3=Nc4c(C(=O)NC3)n(CCO)nc4C(C)(C)C,0
6452,Fc1cc(ccc1N2CC[C@@H](C2)C(=O)N3CCOCC4(CCC4)C3)C#N,0
6453,C#CC1N2CC=CN(C=N)C2=NC1(C)C,0
6454,CCN1CCCC[C@@H]1\C(=N\C[C@@H]2CCCN(CC#N)C2)\O,0
6455,CO[C@@H](C)c1nc(Cn2c(nnc2N(CCC#N)CC3CC3)[C@@H]4CCOC4)cs1,0
6456,CN(CC(=O)NC1CCCCC1)CC(=O)Nc2ccc(F)cc2,0
6457,CN1CC2CC1C(O)C1(CC1)C1=CCN2C1,0
6458,CCO[C@@H](CC(=O)N1CCC[C@@](C)(C1)c2ccccc2)C(=C)C,0
6459,CCNCc1c(F)cc(O)nc1N(C=N)C=O,0
6460,CC1OC2OC=NC(C)(CO)C2(O)C1=O,0
6461,CCN(C1CCN(C[C@H]2[C@@H]3C[C@H](ON3C[C@@H]2c4ccccc4)c5ccccc5)CC1)C(=O)OCc6ccccc6,0
6462,OC(=O)c1cscc1C(=O)Nc2ccc(cc2)c3ccccc3,0
6463,Oc1cc(ccc1c2nn[nH]n2)C(=O)N(CC=C)[C@@H]3CCS(=O)(=O)C3,0
6464,CCOCC(C)(C)Cn1c(nnc1c2ccc(cc2)C#N)N3CCN(C)C(=O)[C@H]3C,0
6465,CC1CC(C)(CO)CCC(C)C(C)(C(N)=O)N1,0
6466,O=S(=O)(CCSC1=Nc2ccccc2C1)c3ccc(cn3)C#N,0
6467,Fc1cccc(CC2(CCC2)NS(=O)(=O)c3cccc(Cl)c3C#N)c1,0
6468,C[C@H](COCC(=O)N(CCC#N)CCC#N)c1ccccc1,0
6469,CCC[C@H](C)NC(=O)CSc1ccc(cc1)C#N,0
6470,CCC12CCN(CC3CC3)C(C1C)C(=O)c4ccc(cc24)C(=O)N,0
6471,COC(=O)c1cc2c(nccc2[nH]1)c3ccc(cc3Cl)C#N,0
6472,Cc1c(nc2ncccc2c1C(=O)O)c3ccc(cc3)c4ccccc4F,0
6473,CC1(C)C2C(C)(CCCS2(=O)=O)C1(O)CO,0
6474,CC[C@H](C)[C@](C)(O)Cn1c(nnc1c2ccc(cc2)C#N)N3CCC(CN(C)C(C)C)CC3,0
6475,Cc1cc(Cl)ccc1OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccc(F)cc4)C(=O)O)CC2,0
6476,CN(C)CCN1C(=O)c2cc(NC(=O)C)cc3cc4ccccc4c(C1=O)c23,0
6477,COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(n2)N4CCNCC4)cc1,0
6478,CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc23,0
6479,CCC1OC2=NCC(C)(NCCNC2=N)C1=O,0
6480,CC#C[C@H](CC(=O)N1CCCC[C@@H]1C2CCN(CC2)C(=O)c3cc([nH]n3)C(C)C)c4ccc(O)cc4,0
6481,CN(C)c1ccc(NC(=S)NN=Cc2ccc(C)c(F)c2)cc1,0
6482,C#CC1OCOC2CC(C(C)CC2(C)C)C1C,0
6483,Cc1cccc(N(CCC#N)C(=O)CN2CCC(CC2)C(C)(C)O)c1C,0
6484,C#CC1(N)C2OC(C)(CC2C)C2(N)C(O)C12,0
6485,COc1ccc2cc(OC3CC(C3)C#N)ccc2c1,0
6486,Fc1cc(cnc1NCCCNC(=O)CCCn2ccnn2)C#N,0
6487,CC12OC(C(=N)OC1CN)c1c2[nH]ccc1=O,0
6488,CCCC(O)c1ccccc1,0
6489,Oc1cccc(C(O)Cl)c1,0
6490,OCc1ccncc1,0
6491,NCN(CO)c1ccccc1,0
6492,OC(O)(O)ONc1ccccc1,0
6493,Nc1ccccc1C(O)CO,0
6494,OCN(CO)Sc1ccccc1,0
6495,COC(OC)c1cccc(O)c1,0
6496,Nc1cncnc1,0
6497,OCN(O)C(O)c1ccccc1,0
6498,OCC(O)(O)c1ccc(O)cc1,0
6499,CCC(O)c1ccccc1,0
6500,ON=C(O)c1ccccc1,0
6501,NC(CO)Oc1ccccc1,0
6502,O=C(O)COc1ccccc1,0
6503,COC(CN)c1ccccc1,0
6504,OC(O)CCCc1ccccc1,0
6505,CC(Oc1ccccc1)C(=O)O,0
6506,CNC(C)c1cccc(O)c1,0
6507,OCOC(O)Cc1ccccc1,0
6508,OCc1ccccc1C(O)O,0
6509,CNS(=O)(=O)c1ccccc1,0
6510,OC=NC(O)(O)c1ccccc1,0
6511,OC(O)c1cccc(CCl)c1,0
6512,O=C(O)OC(O)c1ccccc1,0
6513,OC(O)(O)NCc1ccccc1,0
6514,NCc1cccc(CO)c1,0
6515,OC=NCc1ccccc1,0
6516,CN(c1ccc(Cl)cc1)C(O)O,0
6517,OC(O)c1ccc(Cl)nn1,0
6518,CC(N)(O)c1ccccc1,0
6519,OC(O)Nc1ccc(Cl)cc1,0
6520,CNC(O)Oc1ccccc1,0
6521,Nc1cc(O)nnc1N,0
6522,ON(c1ccccc1)C(O)(O)O,0
6523,Oc1ccccc1N(O)O,0
6524,OCOCc1ccc(O)cc1,0
6525,OCN(CO)c1ccccc1O,0
6526,Nc1cnncn1,0
6527,ONOC(O)(O)c1ccccc1,0
6528,OC(O)(Cl)c1ccccc1,0
6529,CNNc1ccccc1,0
6530,NCC(O)c1cccc(O)c1,0
6531,Oc1ccccc1COC(O)(O)O,0
6532,COC(CO)C(O)c1ccccc1,0
6533,CC(c1ccccc1)N(C)CO,0
6534,NCc1cccc(O)c1O,0
6535,Nc1cncnn1,0
6536,OCc1cccc(Cl)c1,0
6537,Oc1cccnc1C(O)O,0
6538,CC(O)c1ccccn1,0
6539,NC(O)c1ccccn1,0
6540,NC=C(O)C(O)c1ccccc1,0
6541,O=C(O)Oc1ccc(Cl)cc1,0
6542,NC(=O)c1cccc(N)c1,0
6543,CC(C)(C)c1ccccc1O,0
6544,OC(O)c1cccc(Cl)n1,0
6545,OCOC(O)c1cccc(O)c1,0
6546,OCN(CO)Oc1ccccc1,0
6547,Nc1ccccc1OCO,0
6548,CC(Oc1ccccc1)C(O)O,0
6549,CNCc1ccc(S)cc1,0
6550,OC(O)c1ccc(Cl)c(Cl)c1,0
6551,CC(O)CNc1ccccc1,0
6552,Oc1ccc(C(O)Cl)cc1,0
6553,NCc1ccnnc1,0
6554,CNc1ccncc1,0
6555,OC(CCCl)c1ccccc1,0
6556,COC(O)c1ccccn1,0
6557,COC(O)COc1ccccc1,0
6558,OC(O)c1ccc(CCl)cc1,0
6559,COC(=O)Oc1ccccc1,0
6560,NC(N)c1ccccn1,0
6561,NCC(O)=C(O)c1ccccc1,0
6562,COC(N)Cc1ccccc1,0
6563,OCc1ccc(O)cn1,0
6564,CN=C(O)c1ccccn1,0
6565,OC(O)C(O)(O)c1ccccc1,0
6566,O=C(O)c1ccnnn1,0
6567,CN(C)C(Cl)c1ccccc1,0
6568,CNCCc1cccc(O)c1,0
6569,OC(O)CNc1ccccc1,0
6570,Oc1ccc(O)nc1,0
6571,ON(O)c1ccncc1,0
6572,Oc1cccnc1O,0
6573,OCN(CO)c1ccc(Cl)cc1,0
6574,CNCCc1ccc(O)cc1,0
6575,Oc1ccncc1O,0
6576,NCC(Cl)c1ccccc1,0
6577,COc1cccc(C(O)O)c1,0
6578,CC(O)c1ccc(N)cc1,0
6579,CC(C)(C)c1ccc(O)cc1,0
6580,NCc1ccc(CCl)cc1,0
6581,CCC(O)Cc1ccccc1,0
6582,Nc1cc(C(O)O)ccc1O,0
6583,Nc1ccncc1O,0
6584,NCc1cnccn1,0
6585,CNC(O)(O)Oc1ccccc1,0
6586,OC(O)=Cc1ccccc1,0
6587,OCNC(O)c1ccc(Cl)cc1,0
6588,OC(Cl)c1ccccn1,0
6589,NCCc1ccccn1,0
6590,NCc1cccc(C(O)O)c1,0
6591,OCc1ccccc1CO,0
6592,NCC(c1ccccc1)C(O)O,0
6593,NC(O)Cc1ccccc1,0
6594,NCc1cc(O)ccc1O,0
6595,CNCN(C)c1ccccc1,0
6596,ONCc1ccccc1,0
6597,CC(C)(O)c1ccccc1,0
6598,O=C(O)ON(O)c1ccccc1,0
6599,O=C(O)C(O)c1ccccc1,0
6600,Oc1ccc(OC(O)O)cc1,0
6601,CC(C)C(N)c1ccccc1,0
6602,NCC(O)(CO)c1ccccc1,0
6603,NC(O)(CCO)c1ccccc1,0
6604,NCNC(O)c1ccccc1,0
6605,CC(=O)N(C)c1ccccc1,0
6606,OCC(O)(O)Cc1ccccc1,0
6607,ON(O)Oc1ccccc1,0
6608,CC(O)OCc1ccccc1,0
6609,OCOC(O)(O)c1ccccc1,0
6610,OC(O)C(O)C(O)c1ccccc1,0
6611,OCOCC(O)c1ccccc1,0
6612,COC(C(=O)O)c1ccccc1,0
6613,Nc1ccc(N)nc1,0
6614,Oc1ccccc1Cl,0
6615,COCNc1ccccc1,0
6616,OCC(O)(O)c1ccccc1,0
6617,NCC(O)(O)c1ccccc1,0
6618,CN(c1ccccc1)C(N)O,0
6619,NCOc1ccccc1,0
6620,OCC(O)(O)CCc1ccccc1,0
6621,O=C(O)c1ccc(CO)cc1,0
6622,CC(OCO)c1ccccc1,0
6623,CC(O)c1ccc(Cl)cc1,0
6624,COC(O)Oc1ccc(O)cc1,0
6625,CNC(O)(O)Cc1ccccc1,0
6626,Nc1ccccc1CC(O)O,0
6627,COC(CO)c1ccccc1,0
6628,OCCc1cccnc1,0
6629,Nc1ccncc1Cl,0
6630,CN(C)C(N)c1ccccc1,0
6631,OC(c1ccccc1)C(O)(O)O,0
6632,OC(Cl)c1ccccc1,0
6633,Oc1ccccc1,0
6634,CNC(O)c1cccc(O)c1,0
6635,CCN(O)c1ccccc1,0
6636,CNCC(O)Cc1ccccc1,0
6637,Oc1ccncc1,0
6638,Oc1cnccn1,0
6639,OC(O)(Cl)c1ccccn1,0
6640,C=C(O)C(N)c1ccccc1,0
6641,OC(O)c1cccnn1,0
6642,CN=C(O)Nc1ccccc1,0
6643,O=C(O)c1cccc(CO)c1,0
6644,ON(O)c1ccnnn1,0
6645,Nc1ccnc(CO)c1,0
6646,COC(O)c1ccccc1O,0
6647,CNc1ccc(C(O)O)cc1,0
6648,OC(O)(S)c1ccccc1,0
6649,OCOC(CO)c1ccccc1,0
6650,CNCNc1ccccc1,0
6651,Cc1ccccc1O,0
6652,COC(N)c1ccccc1O,0
6653,OC(O)ONc1ccccc1,0
6654,CC(Cl)NCc1ccccc1,0
6655,OC(O)=C(O)c1ccccc1,0
6656,ONOC(O)c1ccccc1,0
6657,OCOCc1ccccc1,0
6658,NCCCc1ccccc1,0
6659,OC(O)Oc1ccccc1,0
6660,CN(C)SC(O)c1ccccc1,0
6661,NCOC(=O)c1ccccc1,0
6662,CC(c1ccccc1)N(O)CO,0
6663,NCNc1ccccc1,0
6664,NC(Cl)c1ccccc1,0
6665,COC(O)c1ccncc1,0
6666,Nc1ccc(O)cn1,0
6667,Nc1ccnc(C(O)O)c1,0
6668,CC(N)OCc1ccccc1,0
6669,CN(CO)Oc1ccccc1,0
6670,Nc1ccc(CO)cn1,0
6671,CNCc1cccnc1,0
6672,CCNC(O)(O)c1ccccc1,0
6673,CC(O)(CO)c1ccccc1,0
6674,CC(O)c1ccccc1Cl,0
6675,CC(C)c1ccc(Cl)cc1O,0
6676,OCc1cnccc1O,0
6677,CN(C)Cc1ccc(CO)cc1,0
6678,OC(O)CC(O)c1ccccc1,0
6679,OCc1ccccc1,0
6680,OC(O)c1ccc(Cl)nc1,0
6681,CC(O)(O)c1ccc(O)cc1,0
6682,CN(C)C(O)Nc1ccccc1,0
6683,OCN(O)Cc1ccccc1,0
6684,CC(N)c1ccc(Cl)cc1,0
6685,CCC(C(=O)O)c1ccccc1,0
6686,CCc1ccc(C(O)O)cc1,0
6687,O=C(O)Oc1ccccc1,0
6688,C=C(O)C(O)c1ccccc1,0
6689,OC(O)N(O)c1ccccc1,0
6690,OCCCc1ccccn1,0
6691,NCCC(O)(O)c1ccccc1,0
6692,OCc1ccc(Cl)cc1,0
6693,COC(O)C(O)c1ccccc1,0
6694,CN(S)Cc1ccccc1,0
6695,CCc1ccccc1O,0
6696,NCCc1cccc(O)c1,0
6697,NC(O)(OCO)c1ccccc1,0
6698,Nc1ccc(S(=O)(=O)O)cc1,0
6699,Nc1ccccc1,0
6700,NCC(CO)c1ccccc1,0
6701,CC(O)N(C)c1ccccc1,0
6702,O=C(O)C(O)Cc1ccccc1,0
6703,NC(O)c1ccccc1,0
6704,Nc1ccccc1CO,0
6705,OC(O)COc1ccccc1,0
6706,Nc1cncc(N)c1,0
6707,Nc1cnccc1O,0
6708,OCc1cccc(CO)c1,0
6709,NS(=O)(=O)c1ccccc1,0
6710,CN(C)Cc1ccccc1,0
6711,Nc1ccc(CO)cc1,0
6712,CC(O)c1ccncc1,0
6713,O=C(O)NC(O)c1ccccc1,0
6714,Nc1cccnn1,0
6715,ON(O)c1ccccc1,0
6716,OC(O)Oc1ccc(Cl)cc1,0
6717,Nc1ncccc1O,0
6718,OC(O)c1cccc(S)c1,0
6719,NCc1ccc(Cl)cc1,0
6720,CCc1ccc(O)cc1,0
6721,NC(c1ccccc1)C(O)(O)O,0
6722,NS(=O)(=O)c1cccnc1,0
6723,NCc1cccc(Cl)c1,0
6724,CC(C)(CN)c1ccccc1,0
6725,NC(O)C(O)c1ccccc1,0
6726,CC(N)c1cccnc1,0
6727,CN(C)C(CO)c1ccccc1,0
6728,NCC(O)c1ccccc1O,0
6729,OCOC(O)c1ccc(O)cc1,0
6730,OCc1ccccc1Cl,0
6731,COC(O)Oc1ccccc1,0
6732,CN(C)C(O)c1ccccc1O,0
6733,OCc1cccnc1O,0
6734,NCC(=O)c1ccccc1,0
6735,CNCC(O)(O)c1ccccc1,0
6736,CC(c1ccc(Cl)cc1)N(C)C,0
6737,O=C(O)c1ccc(O)cc1O,0
6738,NCN=C(O)c1ccccc1,0
6739,Nc1cccnc1N,0
6740,CN(c1ccccc1)C(O)(O)O,0
6741,OC(O)(O)OCc1ccccc1,0
6742,O=C(c1ccccc1)C(O)O,0
6743,CNc1ccccc1,0
6744,CC(CN)c1ccccc1,0
6745,OCC(O)Nc1ccccc1,0
6746,COCc1cccc(O)c1,0
6747,NCOC(O)(O)c1ccccc1,0
6748,NC(=O)Oc1ccccc1,0
6749,OCc1ccc(CO)cc1,0
6750,ONCC(O)c1ccccc1,0
6751,OCC(O)(CO)c1ccccc1,0
6752,COCC(N)c1ccccc1,0
6753,CN(C)C(O)=Cc1ccccc1,0
6754,CC(c1ccccc1)C(O)CO,0
6755,CC(C)(N)c1ccccc1,0
6756,NCc1ccccc1O,0
