,SMILES,Molskill
2198,O=C(C=C)NC1=CC(C2=C(C3=CC=C(N4CCOCC4)C=C3)OC5=C2C(NCCO)=NC=N5)=CC=C1,-4.392464
2199,OCCNC1=NC=NC2=C1C(C3=CC=CC(NC(C=C)=O)=C3)=C(C4=CC=C(N5CCN(C)CC5)C=C4)O2,-3.558846
2200,CN(CCN(C)C)C(C=C1)=CC=C1C(O2)=C(C3=CC=CC(NC(C=C)=O)=C3)C4=C2N=CN=C4NCCO,-1.3378769
2201,O=C(C=C)NC1=CC(C2=C(C3=CC=C(N4CCOCC4)C=C3)OC5=C2C(NC6CCCC6)=NC=N5)=CC=C1,-8.410826
2202,O=C(C=C)NC1=CC(C2=C(C3=CC=C(N4CCN(C)CC4)C=C3)OC5=C2C(NC6CCCC6)=NC=N5)=CC=C1,-5.861594
2203,OC[C@H](C1=CC=CC=C1)NC2=NC=NC3=C2C(C4=CC=CC(NC(C=C)=O)=C4)=C(C5=CC=C(N6CCN(C)CC6)C=C5)O3,-4.595771
2204,CN(CC1)CCN1C(C=C2)=CC=C2C(O3)=C(C4=CC=CC(NC(C=C)=O)=C4)C5=C3N=CN=C5NC6CCCCC6,-5.4559956
2205,CNC1=NC=NC2=C1C(C3=CC=CC(NC(C=C)=O)=C3)=C(C4=CC=C(N5CCN(C)CC5)C=C4)O2,-5.369353
2206,O=C(C=C)NC1=CC(C2=C(C3=CC=NC=C3)OC4=C2C(NC5CCCC5)=NC=N4)=CC=C1,-6.2227507
2207,O=C(C=C)NC1=CC(C2=C(C3=CC=C(N4CCOCC4)N=C3)OC5=C2C(NC6CCCC6)=NC=N5)=CC=C1,-3.8833885
2208,O=C(C=C)NC1=CC(C2=C(C3=CC=C(N4CCN(C)CC4)N=C3)OC5=C2C(NC6CCCC6)=NC=N5)=CC=C1,-0.04256141
2209,O=C(C=C)NC1=CC(C2=C(C3=CC=CC=C3)OC4=C2C(NC5CCCC5)=NC=N4)=CC=C1N6CCOCC6,-1.9529405
2210,CN1CCN(C(C(NC(C=C)=O)=C2)=CC=C2C3=C(C4=CC=CC=C4)OC5=C3C(NC6CCCC6)=NC=N5)CC1,1.0940961
2211,CN(C)CCOC(C(NC(C=C)=O)=C1)=CC=C1C2=C(C3=CC=CC=C3)OC4=C2C(NC5CCCC5)=NC=N4,-2.0544815
2212,O=C(C=C)NC1=CC(C2=C(C3=CC=CC=C3)OC4=C2C(NC5CCCC5)=NC=N4)=CC=C1OC6CCN(C)CC6,-3.5793715
2213,CN(CCN(C)C)C(C(NC(C=C)=O)=C1)=CC=C1C2=C(C3=CC=CC=C3)OC4=C2C(NC5CCCC5)=NC=N4,-2.5952973
2214,CNC1=NC=NC2=C1C(C3=CC=C(N(CCN(C)C)C)C(NC(C=C)=O)=C3)=C(C4=CC=CC=C4)O2,-2.8253489
2215,CN(CCN(C)C)C(C(NC(C=C)=O)=C1)=CC=C1C2=C(C3=CC=CC=C3)OC4=C2C(NCC)=NC=N4,-4.389923
2216,CN(CCN(C)C)C(C(NC(C=C)=O)=C1)=CC=C1C2=C(C3=CC=CC=C3)OC4=C2C(NC(C)C)=NC=N4,-5.3029766
2217,CN(CCN(C)C)C(C(NC(C=C)=O)=C1)=CC=C1C2=C(C3=CC=CC=C3)OC4=C2C(NC5CC5)=NC=N4,-5.826781
2218,CN(CCN(C)C)C(C(NC(C=C)=O)=C1)=CC=C1C2=C(C3=CC=CC=C3)OC4=C2C(NCCO)=NC=N4,-0.99717134
2219,CN(CCN(C)C)C(C(NC(C=C)=O)=C1)=CC=C1C2=C(C3=CC=CC=C3)OC4=C2C(N[C@H]5CCC[C@H]5O)=NC=N4,-3.37288
2220,CN(CCN(C)C)C(C(NC(C=C)=O)=C1)=CC=C1C2=C(C3=CC=CC=C3)OC4=C2C(N[C@H]5CCC[C@@H]5O)=NC=N4,-3.37288
2221,CN(CCN(C)C)C(C(NC(C=C)=O)=C1)=CC=C1C2=C(C3=CC=CC=C3)OC4=C2C(N[C@@H]5C[C@H](O)C5)=NC=N4,-3.9425144
2222,CN(CCN(C)C)C(C(NC(C=C)=O)=C1)=CC=C1C2=C(C3=CC=CC=C3)OC4=C2C(N[C@@H]5C[C@@H](O)C5)=NC=N4,-3.9425144
2223,ClC1=CN=C(NC2=C(OC(C)C)C=C(C3CCNCC3)C(C)=C2)N=C1NC4=CC=CC5=C4C=CC=C5,-0.48460686
2224,CC(C=C1NC2=C(C=NC(NC3=C4C=CC=CC4=CC=C3)=N2)Cl)=C(C=C1OC(C)C)C5CCNCC5,-0.4764166
2225,CC(C=C1NC2=C(C=NC(NC3=C(F)C=CC=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-3.2467315
2226,CC(C=C1NC2=C(C=NC(NC3=CC(F)=CC=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-4.554612
2227,CC(C=C1NC2=C(C=NC(NC3=CC=C(F)C=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-3.1649957
2228,CC(C=C1NC2=C(Cl)C=NC(NC3=CC(Cl)=CC=C3)=N2)=C(C=C1OC(C)C)C4CCNCC4,-0.6213361
2229,CC(C=C1NC2=C(C=NC(NC3=C(Cl)C=C(Cl)C=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,3.062121
2230,CC(C=C1NC2=C(C=NC(NC3=CC=CC=C3OC)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-4.7638865
2231,CC(C=C1NC2=C(C=NC(NC3=CC=CC(OC)=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-1.9518697
2232,CC(C=C1NC2=C(Cl)C=NC(NC3=CC(C(F)(F)F)=CC=C3)=N2)=C(C=C1OC(C)C)C4CCNCC4,-3.3905406
2233,CC(C=C1NC2=C(C=NC(C3=CC=CC=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-11.32325
2234,CC(C=C1NC2=C(C=NC(C3=CN=CC=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-11.71083
2235,CC(C=C1NC2=C(C=NC(C3=CC=NC=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-12.853822
2236,CC(C=C1NC2=C(C=NC(C3=CC=C(Cl)C=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-9.631323
2237,CC(C=C1NC2=C(C=NC(C3=CC=C(C)C=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-10.139033
2238,CC(C=C1NC2=C(C=NC(C3=CC=C(C(C)C)C=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-11.008464
2239,CC(C=C1NC2=C(C=NC(C3=CC=C(C(C)(C)C)C=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-10.64326
2240,CC(C=C1NC2=C(C=NC(C3=CC=C(CCC)C=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-11.697392
2241,CC(C=C1NC2=C(C=NC(C3=CC(C)=CC(C)=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-5.4001513
2242,CC(C=C1NC2=C(C=NC(C3=CC(O)=CC=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-9.94405
2243,CC(C=C1NC2=C(C=NC(C3=C(CO)C=CC=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-5.3522944
2244,CC(C=C1NC2=C(C=NC(C3=CC(CO)=CC=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-12.119321
2245,CC(C=C1NC2=C(C=NC(C3=CC=C(CO)C=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-11.175964
2246,CC(C=C1NC2=C(C=NC(C3=CC=C(C(NC)=O)C=C3)=N2)Cl)=C(C=C1OC(C)C)C4CCNCC4,-13.182841
2247,CC(C=C1NC2=C(C=NC(C3=CC(OCO4)=C4C=C3)=N2)Cl)=C(C=C1OC(C)C)C5CCNCC5,-12.659486
2248,CC(C=C1NC2=C(C=NC(C3=CC=C(OCCO4)C4=C3)=N2)Cl)=C(C=C1OC(C)C)C5CCNCC5,-12.488898
2249,CC(C=C1NC2=C(Cl)C=NC(C3=C(C=CC=C4)C4=CC=C3)=N2)=C(C=C1OC(C)C)C5CCNCC5,-4.3230867
2250,CC(C=C1NC2=C(Cl)C=NC(C3=CC(C=CC=C4)=C4C=C3)=N2)=C(C=C1OC(C)C)C5CCNCC5,-4.244947
2251,CC(C=C1NC2=C(Cl)C=NC(C3=CC(C=CC=C4)=C4N=C3)=N2)=C(C=C1OC(C)C)C5CCNCC5,-8.24227
2252,CC(C=C1NC2=CC=NC(C3=CC=CC=C3)=N2)=C(C=C1OC(C)C)C4CCNCC4,-12.689365
2253,CC(C=C1NC2=C(C=NC(C3=CC=CC=C3)=N2)F)=C(C=C1OC(C)C)C4CCNCC4,-11.183254
2254,CC(C)OC1=CC(C2CCNCC2)=C(C)C=C1NC3=C(C(F)(F)F)C=NC(C4=CC=CC=C4)=N3,-11.357637
2255,CC(C=C1NC2=CC(C(F)(F)F)=NC(C3=CC=CC=C3)=N2)=C(C=C1OC(C)C)C4CCNCC4,-11.985444
2256,CC(C=C1NC2=CC(C)=NC(C3=CC=CC=C3)=N2)=C(C=C1OC(C)C)C4CCNCC4,-12.100376
2257,CC(C=C1NC2=C(SC=C3)C3=NC(C4=CC=CC=C4)=N2)=C(C=C1OC(C)C)C5CCNCC5,-10.529393
2258,CC(C=C1NC2=C(C=CC=C3)C3=NC(C4=CC=CC=C4)=N2)=C(C=C1OC(C)C)C5CCNCC5,-10.717184
2259,CC1=C(C2CCNCC2)C=C(OC(C)C)C(NC3=CC(C4=CC=CC=C4)=NC5=CC=NN35)=C1,-9.021451
2260,CC1=C(C2CCNCC2)C=C(OC(C)C)C(NC3=CC(C4=CC=CC=C4)=NC5=CC(C)=NN35)=C1,-6.696451
2261,CC1=C(C2CCNCC2)C=C(OC(C)C)C(NC3=CC(C4=CC=CC=C4)=NC5=NC=NN35)=C1,-1.6493878
2262,ClC(C=NC(C1=CC=CC=C1)=N2)=C2NC(C=C3)=CC=C3N4CCNCC4,-5.274097
2263,ClC(C=NC(C1=CC=CC=C1)=N2)=C2NC(C(OC)=C3)=CC=C3N4CCNCC4,-10.048407
2264,ClC(C=NC(C1=CC=CC=C1)=N2)=C2NC(C(OCC)=C3)=CC=C3N4CCNCC4,-9.823164
2265,ClC(C=NC(C1=CC=CC=C1)=N2)=C2NC(C(OC(C)C)=C3)=CC=C3N4CCNCC4,-13.262215
2266,ClC(C=NC(C1=CC=CC=C1)=N2)=C2NC(C(OCCC)=C3)=CC=C3N4CCNCC4,-9.0383835
2267,ClC(C=NC(C1=CC=CC=C1)=N2)=C2NC(C(OCCCC)=C3)=CC=C3N4CCNCC4,-6.660785
2268,ClC(C=NC(C1=CC=CC=C1)=N2)=C2NC(C(OC(CC)C)=C3)=CC=C3N4CCNCC4,-7.7738156
2269,ClC(C=NC(C1=CC=CC=C1)=N2)=C2NC(C(OCC(C)C)=C3)=CC=C3N4CCNCC4,-11.260853
2270,ClC(C=NC(C1=CC=CC=C1)=N2)=C2NC(C(OCCC(C)C)=C3)=CC=C3N4CCNCC4,-4.772428
2271,ClC(C=NC(C1=CC=CC=C1)=N2)=C2NC(C(OC3CCCC3)=C4)=CC=C4N5CCNCC5,-7.6110506
2272,ClC(C=NC(C1=CC=CC=C1)=N2)=C2NC(C(OC3CCCCC3)=C4)=CC=C4N5CCNCC5,-6.88394
2273,ClC(C=NC(C1=CC=CC=C1)=N2)=C2NC(C(OCC3CCCCC3)=C4)=CC=C4N5CCNCC5,-7.3933487
2274,CC(C1=C(C=CC(=C1)F)C2=C(C3=C(S2)C=C(C=C3)O)OC4=CC=C(C=C4)/C=C/C(=O)O)(F)F,9.386954
2275,OC(/C=C/C(C=C1)=CC=C1OC2=C(C3=C(C(C)(F)F)C=C(F)C=C3)SC4=CC(B(O)O)=CC=C42)=O,2.703496
2276,OC(/C=C/C(C=C1)=CC=C1OC2=C(C3=C(C(C)(F)F)C=C(F)C=C3)SC4=C5C(NN=C5)=CC=C42)=O,6.245374
2277,OC(/C=C/C(C=C1)=CC=C1OC2=C(C3=C(C(F)(C)F)C=C(F)C=C3)SC4=CC5=C(C=NN5)C=C42)=O,8.957664
2278,CC(F)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(OCCN4CC(CF)C4)C=C3)C5=CC=C(B(O)O)C=C5S2,-0.9889709
2279,CC(F)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(OCCN4CC(CC#N)C4)C=C3)C5=CC=C(B(O)O)C=C5S2,6.051738
2280,CC(F)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(OCCN4C[C@H](CF)CC4)C=C3)C5=CC=C(B(O)O)C=C5S2,-1.3201013
2281,CC(F)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(OCCN4CCC(F)CC4)C=C3)C5=CC=C(B(O)O)C=C5S2,-1.8282428
2282,FC(C)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(OCCN4CC(CF)C4)C=C3)C5=CC=C(NN=C6)C6=C5S2,0.5996872
2283,FC(C)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(OCCN4CC(CC#N)C4)C=C3)C5=CC=C(NN=C6)C6=C5S2,8.705555
2284,FC(C)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(OCCN4CC5C(C5(F)F)C4)C=C3)C6=CC=C(NN=C7)C7=C6S2,9.200814
2285,FC(C)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(/C=C/CN4CC(CF)C4)C=C3)C5=CC=C(NN=C6)C6=C5S2,0.8076681
2286,FC(C)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(S(CCN4CC(CF)C4)(=O)=O)C=C3)C5=CC=C(NN=C6)C6=C5S2,1.8514713
2287,FC(C)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(CCN4CC(CF)C4)C=C3)C5=CC=C(NN=C6)C6=C5S2,-0.8676825
2288,FC(C)(F)C(C=C(F)C=C1)=C1C2=C(C3=CC=C(OCCN4CC(CF)C4)C=C3)C5=CC=C(NN=C6)C6=C5S2,-2.3582284
2289,FC(C)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(COCCN4CC(CF)C4)C=C3)C5=CC=C(NN=C6)C6=C5S2,-2.8849812
2290,FC(C)(F)C(C=C(F)C=C1)=C1C2=C(OC3=C(F)C=C(OCCN4CC(CF)C4)C=C3F)C5=CC=C(NN=C6)C6=C5S2,-1.0258532
2291,FC(C)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(OCCN4CC(CF)C4)C=C3F)C5=CC=C6NN=CC6=C5S2,0.4106307
2292,FC(C=C(OC(F)(F)F)C=C1)=C1C2=C(OC3=CC=C(OCCN4CC(CF)C4)C=C3)C5=CC=C6NN=CC6=C5S2,2.981791
2293,FC(C=C(C(F)(F)F)C=C1)=C1C2=C(OC3=CC=C(OCCN4CC(CF)C4)C=C3)C5=CC=C(NN=C6)C6=C5S2,3.448162
2294,FC(C=C1)=CC(C2CC2)=C1C3=C(OC4=CC=C(OCCN5CC(CF)C5)C=C4)C6=CC=C(NN=C7)C7=C6S3,-5.501595
2295,FCC(C1)CN1CCOC(C=C2)=CC=C2OC3=C(C4=CC(O)=CC=C4)SC5=C6C=NNC6=CC=C35,-2.4773262
2296,CC(C=C(C(F)(F)F)N=C1)=C1C2=C(OC3=CC=C(OCCN4CC(CF)C4)C=C3)C5=CC=C6NN=CC6=C5S2,1.9388677
2297,CC(C=C(F)C=C1C)=C1C2=C(OC3=CC=C(OCCN4CC(CF)C4)C=C3)C5=CC=C6NN=CC6=C5S2,0.6987034
2298,FCC(C1)CN1CCOC(C=C2)=CC=C2OC3=C(C4=C(C)C=C(Cl)C=C4C)SC5=C6C=NNC6=CC=C35,-5.389457
2299,CC(F)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(OC4CN(CCCF)C4)C=C3)C5=CC=C6NN=CC6=C5S2,7.6024585
2300,CC(F)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(OC4CN(CCCC#N)C4)C=C3)C5=CC=C6NN=CC6=C5S2,10.800095
2301,FC(C=C1)=CC(C(C)(F)F)=C1C2=C(OC3=CC=C(O[C@@H]4CN(CCCF)CC4)C=C3)C5=CC=C6NN=CC6=C5S2,6.09098
2302,FC(C)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(OC[C@@H]4N(CCCF)CCC4)C=C3)C5=CC=C6NN=CC6=C5S2,6.560226
2303,CC(F)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(S(C4CN(CCCF)C4)(=O)=O)C=C3)C5=CC=C6NN=CC6=C5S2,5.508825
2304,FC(C=C1)=CC(C(C)(F)F)=C1C2=C(OC3=CC=C(NC4CN(CCCF)C4)C=C3)C5=CC=C6NN=CC6=C5S2,2.2095957
2305,FC(C=C1)=CC(C(C)(F)F)=C1C2=C(OC3=CC=C(N[C@@H]4CN(CCCF)CC4)C=C3)C5=CC=C6NN=CC6=C5S2,-0.6941526
2306,CC(F)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(OC4CN(CCCF)C4)C=C3)C(C=CC(C(O)=O)=C5)=C5S2,11.359054
2307,FC(C=C1)=CC(C(C)(F)F)=C1C2=C(OC3=CC=C(O[C@@H]4CN(CCCF)CC4)C=C3)C(C=CC(C(O)=O)=C5)=C5S2,10.797674
2308,CC(F)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(OCCN4CC(CF)C4)C=C3)C(C=CC(C(O)=O)=C5)=C5S2,5.72409
2309,CC(F)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(NC4CN(CCCF)C4)C=C3)C(C=CC(C(O)=O)=C5)=C5S2,7.2047067
2310,FC1(CC1)C(C=C(F)C=C2)=C2C3=C(OC4=CC=C(OC5CN(CCCF)C5)C=C4)C6=CC=C7NN=CC7=C6S3,8.497428
2311,FC(C=C1)=CC(C(C)C(F)(F)F)=C1C2=C(OC3=CC=C(OC4CN(CCCF)C4)C=C3)C5=CC=C6NN=CC6=C5S2,11.378258
2312,FC(C=C1)=CC(CC(F)(F)F)=C1C2=C(OC3=CC=C(NC4CN(CCCF)C4)C=C3)C5=CC=C6NN=CC6=C5S2,9.767787
2313,FC(C=C1)=CC(C(C)(F)C)=C1C2=C(OC3=CC=C(NC4CN(CCCF)C4)C=C3)C5=CC=C6NN=CC6=C5S2,7.4250646
2314,FC(C(F)=C1)=CC(C(C)(F)F)=C1C2=C(OC3=CC=C(NC4CN(CCCF)C4)C=C3)C5=CC=C6NN=CC6=C5S2,4.774544
2315,FC(C=C1)=CC(C(C)(F)C(F)(F)F)=C1C2=C(OC3=CC=C(NC4CN(CCCF)C4)C=C3)C5=CC=C6NN=CC6=C5S2,5.3095546
2316,FC(C=C1)=CC(C(C)(C)C(F)(F)F)=C1C2=C(OC3=CC=C(NC4CN(CCCF)C4)C=C3)C5=CC=C6NN=CC6=C5S2,2.4977937
2317,FC(C=C1)=CC(C(C)(F)F)=C1C2=C(OC3=CC=C(NC4CN(CCCF)C4)C=C3C(F)(F)F)C5=CC=C6NN=CC6=C5S2,6.3474445
2318,FC(C=C1)=CC(C(C)(F)F)=C1C2=C(OC3=CC=C(NC4CN(CCCF)C4)C=C3OC)C5=CC=C6NN=CC6=C5S2,-0.03372121
2319,FC(C=C1)=CC(C(C)(F)F)=C1C2=C(OC3=CC=C(NC4CN(CCCF)C4)C=C3F)C5=CC=C6NN=CC6=C5S2,2.6583343
2320,FC(C(F)=C1)=CC(C(C)(F)F)=C1C2=C(OC3=CC=C(NC4CN(CCCF)C4)C=C3OC)C5=CC=C6NN=CC6=C5S2,2.748323
2321,FC(C=C1)=CC(CC(F)(F)F)=C1C2=C(OC3=CC=C(NC4CN(CCCF)C4)C=C3OC)C5=CC=C6NN=CC6=C5S2,7.999108
2322,FC(C=C1)=CC(C(C)(F)C)=C1C2=C(OC3=CC=C(NC4CN(CCCF)C4)C=C3OC)C5=CC=C6NN=CC6=C5S2,3.1641684
2323,FC(C(F)=C1)=CC(C(C)(F)F)=C1C2=C(OC3=CC=C(OC4CN(CCCF)C4)C=C3)C5=CC=C6NN=CC6=C5S2,9.445082
2324,CC(F)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(OC4CN(CCCF)C4)C(F)=C3)C5=CC=C6NN=CC6=C5S2,5.03738
2325,CC(F)(F)C(C=C(F)C=C1)=C1C2=C(OC3=CC=C(OC4CN(CCCF)C4)C=C3OC)C5=CC=C6NN=CC6=C5S2,7.290828
2326,FC(C=C1)=CC(CC(F)(F)F)=C1C2=C(OC3=CC=C(OC4CN(CCCF)C4)C=C3F)C5=CC=C6NN=CC6=C5S2,11.923887
2327,FC(C=C1)=CC(CC(F)(F)F)=C1C2=C(OC3=CC=C(OC4CN(CCCF)C4)C=C3OC)C5=CC=C6NN=CC6=C5S2,13.234261
2328,FC(C=C1)=CC(C(C)(F)C)=C1C2=C(OC3=CC=C(OC4CN(CCCF)C4)C=C3OC)C5=CC=C6NN=CC6=C5S2,9.038854
2329,FC(C=C1)=CC(C(C)(F)F)=C1C2=C(OC3=CC=C(OC4CN(CCCF)C4)C=C3F)C5=CC=C6NN=CC6=C5S2,5.8243165
2330,FC(C(F)=C1)=CC(C(C)(F)F)=C1C2=C(OC3=CC=C(OC4CN(CCCF)C4)C=C3F)C5=CC=C6NN=CC6=C5S2,6.3824997
2331,FC(C=C1)=CC(CC(F)(F)F)=C1C2=C(OC3=CC=C(OC4CN(CCCF)C4)C=C3F)C5=CC=C6NN=CC6=C5S2,11.923887
2332,FC(C=C1)=CC(C(C)(F)C)=C1C2=C(OC3=CC=C(OC4CN(CCCF)C4)C=C3F)C5=CC=C6NN=CC6=C5S2,8.681343
2333,CC(C)NCCN1C2=CC=C(C(C)=O)C=C2C2=C1C=CC(C(C)=O)=C2,-5.316788
2334,CN1CCCN(CCN2C3=CC=C(C(C)=O)C=C3C3=C2C=CC(C(C)=O)=C3)CC1,-3.6741514
2335,CC(=O)C1=CC2=C(C=C1)N(CCN1CCCC1)C1=CC=C(C(C)=O)C=C21,-1.5011861
2336,CC(=O)C1=CC2=C(C=C1)N(CCN1CCN(C(=O)OC(C)(C)C)CC1)C1=CC=C(C(C)=O)C=C21,6.6824927
2337,CC(=O)C1=CC2=C(C=C1)N(CCN1CCC1)C1=CC=C(C(C)=O)C=C21,-3.0926435
2338,CN1CCN(CCN2C3=CC=C(C(C)=O)C=C3C3=C2C=CC(C(C)=O)=C3)CC1,1.5958961
2339,CC(=O)C1=CC2=C(C=C1)N(CCN1CCNCC1)C1=CC=C(C(C)=O)C=C21,1.9515942
2340,CC(=O)C1=CC2=C(NC3=CC=C(C(C)=O)C=C23)C=C1,14.34118
2341,CC(=O)C1=CC2=C(C=C1)N(CCNC1CC1)C1=CC=C(C(C)=O)C=C21,0.17647552
2342,CC(=O)C1=CC2=C(C=C1)N(CCNC1CCCCC1)C1=CC=C(C(C)=O)C=C21,1.7758151
2343,CC(=O)C1=CC2=C(C=C1)N(CCNC1CCCC1)C1=CC=C(C(C)=O)C=C21,1.9257995
2344,CC(=O)C1=CC2=C(C=C1)N(CCNC1CCC1)C1=CC=C(C(C)=O)C=C21,-0.3828107
2345,CC(=O)C1=CC2=C(C=C1)N(CCNC1CCCCCC1)C1=CC=C(C(C)=O)C=C21,1.8883275
2346,CC(C)NCCN1C=CC2=CC(C(C)=O)=CC=C12,-11.762339
2347,CC(=O)C1=CC2=C(C=C1)N(CCN1CCOCC1)C1=CC=C(C(C)=O)C=C21,0.20000315
2348,CCCNCCN1C2=CC=C(C(C)=O)C=C2C2=C1C=CC(C(C)=O)=C2,-2.3109937
2349,CC(=O)C1=CC2=C(C=C1)N(CCNCC(F)(F)F)C1=CC=C(C(C)=O)C=C21,1.0640885
2350,CC(=O)C1=CC2=C(C=C1)N(CCO)C1=CC=C(C(C)=O)C=C21,1.4948074
2351,CC(=O)C1=CC2=C(C=C1)N(CCN1C=CN=C1)C1=CC=C(C(C)=O)C=C21,6.621941
2352,CC(=O)C1=CC2=C(C=C1)N(CCN1C=CC=N1)C1=CC=C(C(C)=O)C=C21,8.569959
2353,CO/N=C(\C)C1=CC2=C(C=C1)N(CCNC(C)C)C1=CC=C(/C(C)=N/OC)C=C21,6.5619435
2354,CC(C)SCCN1C2=CC=C(C(C)=O)C=C2C2=C1C=CC(C(C)=O)=C2,0.02591836
2355,CC(=O)C1=CC2=C(C=C1)N(CCN1CC(F)C1)C1=CC=C(C(C)=O)C=C21,0.52345407
2356,CC(=O)C1=CC=C2N(CCN3CCSCC3)C3=CC=C(C(C)=O)C=C3C2=C1,-0.02645099
2357,CN(C)CCNCCN1C2=C(C=C(C(C)=O)C=C2)C2=C1C=CC(C(C)=O)=C2,1.3852526
2358,CC(=O)C1=CC2=C(C=C1)N(CCN1CC(F)(F)C1)C1=CC=C(C(C)=O)C=C21,-1.1580224
2359,CC1CN(CCN2C3=CC=C(C(C)=O)C=C3C3=C2C=CC(C(C)=O)=C3)C1,-3.812303
2360,CN1CCC(NCCN2C3=C(C=C(C(C)=O)C=C3)C3=C2C=CC(C(C)=O)=C3)CC1,-0.3356421
2361,CN(C)C1CN(CCN2C3=CC=C(C(C)=O)C=C3C3=C2C=CC(C(C)=O)=C3)C1,-3.7991457
2362,CC(=O)C1=CC2=C(C=C1)N(CCN1CCCOCC1)C1=CC=C(C(C)=O)C=C21,-0.4331956
2363,C[C@H]1COCCN1CCN1C2=CC=C(C(C)=O)C=C2C2=C1C=CC(C(C)=O)=C2,-1.5859475
2364,CC(=O)C1=CC=C2N(CCN3CCCCC3)C3=CC=C(C(C)=O)C=C3C2=C1,-1.9112115
2365,C[C@@H]1COCCN1CCN1C2=CC=C(C(C)=O)C=C2C2=C1C=CC(C(C)=O)=C2,-1.5859475
2366,CC(C)OCCN1C2=C(C=C(C(C)=O)C=C2)C2=C1C=CC(C(C)=O)=C2,-7.7992373
2367,CC(C)NCCN1C2=CC=C(Br)C=C2C2=C1C=CC(Br)=C2,0.38217962
2368,CC(C)NCCN1C2=CC=C(C3=CN(C)N=C3)C=C2C2=C1C=CC(C1=CN(C)N=C1)=C2,-6.109373
2369,CC(C)NCCN1C2=CC=C(C3=CC=C(C)O3)C=C2C2=C1C=CC(C1=CC=C(C)O1)=C2,-9.04648
2370,CC(C)NCCN1C2=CC=C(C3=CC=CO3)C=C2C2=C1C=CC(C1=CC=CO1)=C2,-14.197792
2371,CC(C)NCCN1C2=CC=C(C3=C(C)ON=C3C)C=C2C2=C1C=CC(C1=C(C)ON=C1C)=C2,-6.907638
2372,CC(C)NCCN1C2=CC=C(C3=CC=CS3)C=C2C2=C1C=CC(C1=CC=CS1)=C2,-0.66892874
2373,CC(C)NCCN1C2=CC=C(C3=CC=C(C)S3)C=C2C2=C1C=CC(C1=CC=C(C)S1)=C2,2.4483118
2374,CC(C)NCCN1C2=CC=C(C#N)C=C2C2=C1C=CC(C#N)=C2,-0.88821405
2375,CN(C)CCN(C)CCN1C2=CC=C(C(C)=O)C=C2C2=C1C=CC(C(C)=O)=C2,2.007465
2376,CC(C)N(C)CCN1C2=CC=C(C(C)=O)C=C2C2=C1C=CC(C(C)=O)=C2,3.738535
2377,CC(=O)C1=CC2=C(C=C1)N(CCNC1CCOCC1)C1=CC=C(C(C)=O)C=C21,6.4688334
2378,CN(C)C1CCC(NCCN2C3=CC=C(C(C)=O)C=C3C3=C2C=CC(C(C)=O)=C3)CC1,1.1125013
